author,text,likes,published_at
@ronaldkimengich8958,Wuuueh Huyu ni Dem ama ni shosh enyewe mapenzi Wewe wakudumu watadumu,0,2025-07-29T08:40:54Z
@RicoSmalls-g6g,"Design Partello anapanga Obi acha tu,😂😂😂500M kwa Wedo,uwanga veery baad.",0,2025-07-29T08:40:05Z
@FeliciaHappiness-p5i,500M 😂😂😂😂hivo tu,0,2025-07-29T08:38:40Z
@kenyatrends_tv,Luku diriba🔥🔥..cleacks🔥🔥,4,2025-07-29T08:36:40Z
@SixtyminutesAustralia,hzi ni story za jaba tu.huyu boy amewekwa na ni gondi.period,2,2025-07-29T08:35:10Z
@muchoki,"For his sake, I hope he's got all his affairs in order..when you court too much attention to yourself.. big brother starts watching you. IFYKYK",1,2025-07-29T08:34:53Z
@GloryKinuthia-z2y,Huko ni wapi😂😂,0,2025-07-29T08:34:29Z
@kenyatrends_tv,Wakudumu sikuzombo👊👊,2,2025-07-29T08:34:28Z
@MaggieKeshie,Ati mtoi ako 20😂😂😂😂😂😂😂😂😂😂na akamlizia hiyo story😂😂😂,1,2025-07-29T08:31:01Z
@gracenjoki6896,Excuse me  nipitenikae hiyo kiti next ndio kufika from tiktok,0,2025-07-29T08:30:28Z
@juniorkellytv6811,"At Minute 49.46,,Dee Amemsaidia Kutoa Kuber\Ndovu😂😂😂",0,2025-07-29T08:26:44Z
@blvkbunny9561,Is it only me or Diana low key looks like Taraji?,0,2025-07-29T08:25:16Z
@nicomatasa2604,HIZO CHAINZ NI ZA UMASKINI,0,2025-07-29T08:21:57Z
@Anne-n2i,Oga anaona na meno😂😂🫴,1,2025-07-29T08:20:01Z
@EmmyJohn-rn6bt,Munez anaogopa,0,2025-07-29T08:18:24Z
@paulinemangu4292,"This guy is wise, God Has put something in him .Beautiful wife right there. 

I wish them all the best ❤",18,2025-07-29T08:18:00Z
@Gaudencia-c5k,I love the courage ya partelo,1,2025-07-29T08:17:30Z
@AnneNgeso-iu2dj,Very interesting,0,2025-07-29T08:17:12Z
@D_4587,What ever life brings take it!!!!,0,2025-07-29T08:17:02Z
@catherineciada8760,Nimemuona leo mara ya kwaza na makanda kwa shigo,0,2025-07-29T08:16:17Z
@GeorgeNdungu-f4l,Mama ni myanyi,0,2025-07-29T08:10:41Z
@fosailleven3457,That Woman is a pretender as hell she might be something else,0,2025-07-29T08:07:33Z
@She-t2l,"Hii haingenipita,",0,2025-07-29T08:05:36Z
@monicahkiara,Mbogi imeambiwa hawakukam na madem zao ju ni machura na wananice mbayaa😅😅😅😂😂am deaded,19,2025-07-29T08:04:47Z
@WambuiKariuki-h7x2d,Kaa unaona sai ngonga like 😂,0,2025-07-29T08:04:20Z
@stephenosogo6094,😂😂😂😂😂Dem anacheza golf 🗣️weeeh!,1,2025-07-29T08:04:03Z
@faumash6734,nipeeni huyo wa tsho ya blaaaack😂😂,0,2025-07-29T08:03:10Z
@WaruguruMaureen-io1ex,Wow nice,0,2025-07-29T08:02:19Z
@befornnyangenaondieki7560,I like this,1,2025-07-29T08:00:35Z
@spice.ysally,"i love how  this generation loves God in their own understanding, hakuna hypocrisy",97,2025-07-29T07:59:42Z
@Wamboh-cww,Hawa ukipatana nao long side unajishuku😂😂😂😂😂😂😂unatoka siaka😂😂😂,0,2025-07-29T07:55:28Z
@cassandralelei5879,"i see why Dee loves VJ Partelo, this guy is smart. he makes a lot of sense to us who understand. especially when he talked about youths and politics!!",44,2025-07-29T07:55:03Z
@MaryanneAteku-m9d,He has true friends something very rare to find these days and I love how the woman is well collected and they’re not saying too much to feed the crowd about them👏🏽smart minds.I love them❤,23,2025-07-29T07:53:02Z
@anisaabdulnasser485,‘Movement ni jam’😂😂😂,0,2025-07-29T07:52:18Z
@kingkong21458,Anakaa yule handsome boy,0,2025-07-29T07:51:47Z
@socyeric5442,NKO TU HAPO KWA 500M,0,2025-07-29T07:51:20Z
@janephernamla6248,A man with leadership skills can tame even a lion 🦁,0,2025-07-29T07:48:47Z
@enjerimungainm,First time watching Obinna yaani love like this ei 😂,0,2025-07-29T07:45:49Z
@kingkong21458,It's not yet Halloween mschanA atoe mask,0,2025-07-29T07:44:18Z
@M.A.Beautyqueenwigs,Aky sije goverment ikaanza kutax wenye wanavaa silver,1,2025-07-29T07:43:52Z
@teclakagai754,Wow❤❤❤late bt lazima nipitie zote,0,2025-07-29T07:42:49Z
@eunicemerab1987,ᴹᵇᵒⁿᵃ ᵃᵐᵉᵃᵐᵇⁱʷᵃ ᵉˣᵖᵉⁿˢᵉ ᵃᵏᵃˢʰᵗᵘᵏᵃ😂😂😂ᵃⁿᵃᵒⁿᵃ ᵗᵘ ᵃᵐᵉᶜʰᵉᶻʷᵃ😂😂😂,0,2025-07-29T07:42:33Z
@joycewambui1362,Lea ndio nimewatch obina  show for the first time ju ya hawa😂😂😂,0,2025-07-29T07:42:31Z
@feliebridgit1525,Si ata nyinyi mmeona pesa haitaki kelele😅Dee ni tajiri so chilled and calm,0,2025-07-29T07:40:21Z
@susanwanjiku1291,Real defination of pesa haina kelele see how D is composed,1,2025-07-29T07:38:06Z
@daisy_mandi,"Si hata nyinyi mmeona Dee sio Chura 😂😂😂
Ametulia Haruka ruki 😂😂😂",1,2025-07-29T07:32:56Z
@virginiawangui3743,Yaani nimewafwata hadi YouTube hii itadumu,0,2025-07-29T07:27:07Z
@carolinenduta-zq7uc,Mimi niwakuskiza tu na kuwatch... Because....  Nitafuteeee helaaaa😂😂😂😂 😂😂😂😂,0,2025-07-29T07:24:41Z
@Talknicheap,kumi na nne supuuu,0,2025-07-29T07:24:23Z
@brianaluso,They understand each other so well. Deep down. Men also love bad girls.,0,2025-07-29T07:22:51Z
@Patricia-ndu1nge,I love diana she's so composed ❤❤❤❤,2,2025-07-29T07:22:37Z
@PhillisWangare,Siku zombo,0,2025-07-29T07:19:34Z
@pamosebe9232,Wako poa,0,2025-07-29T07:18:43Z
@Kesirinemwende-ik3sh,Tumepata replacement ya kasongo,0,2025-07-29T07:17:45Z
@truecrimemueni5588,"First born ako 20 years 😂😂 ati walimpata mapema 😂😂..enyewe the more you ask, the more you get confused",2,2025-07-29T07:17:28Z
@JANENKATHA-s3q,Queen of south,0,2025-07-29T07:16:46Z
@RicoSmalls-g6g,Ghetto +Boujee=Perfect Combo❤️,0,2025-07-29T07:14:42Z
@monicahkiara,Nani anawatch Tuesday asubuhi akiwa kwa kitanda 😅😅,7,2025-07-29T07:14:36Z
@teresiaachieng6437,Partello is a leader si ugwangi tu I loved the show imekua lit sana big up and wakudumu watadumu ❤❤❤😂,0,2025-07-29T07:10:57Z
@michaelnguri5305,🎉🎉🎉 i have watched for a whole hour bila ku forward aki😂😂😂,3,2025-07-29T07:09:07Z
@EstherMwangangi-t7t,Huyu si yule crush wa Awija🤣,0,2025-07-29T07:07:09Z
@gracewambui5841,It's all about striking and scoring,0,2025-07-29T07:07:04Z
@LucyRwaru,Huyu jamaa apigwe kofu aamuke naona nikaa ako usingizini😂😂😂,1,2025-07-29T07:06:48Z
@chokksbella9993,Wee wedding ya 1billion🎉🎉❤❤❤,0,2025-07-29T07:02:53Z
@mrwakili254,Nyinyi mnajua shingo pekee amevaa V8 ya baba onyi plus probox tatu za baba mwaura😂😂,0,2025-07-29T07:01:57Z
@EmmyJohn-rn6bt,Sipendi Hawa watu husema bangi ni mbaya,0,2025-07-29T07:00:24Z
@LucyKhayasi,Anaskia kunyora,0,2025-07-29T07:00:06Z
@annisaac2664,This woman is so beautiful and so calm 😊,1,2025-07-29T06:59:32Z
@collojake6387,Io looku nayo ni ital,0,2025-07-29T06:58:59Z
@njerilinda,Hii interview ni Kali🙌💯,1,2025-07-29T06:58:25Z
@simonmwangi1057,Wee umeniwastia time sana kuskiza sijui cable imechomeka sijui mic haifanyi  wee anza show kama uko ready,0,2025-07-29T06:57:51Z
@moreengitonga-r7p,Obinna huyu dem ni mzee?twambie ukweli😮😮😮,0,2025-07-29T06:55:20Z
@MarySein-k7f,Wow I love this manze,0,2025-07-29T06:55:00Z
@FeziMwas-z7t,one of the greatest obina show 😂,1,2025-07-29T06:52:43Z
@Artsybrands,They're very cute❤❤Mungu ni mwema,0,2025-07-29T06:52:35Z
@LucyKhayasi,Mchele na kebab,0,2025-07-29T06:52:26Z
@katibumkuumosirias,22:57,0,2025-07-29T06:52:24Z
@aaliyia9721,Huyu ata hayuko 29 her face can tell,2,2025-07-29T06:52:00Z
@musengeful,Uongo hiyo wedding haiezi fika ata 2m,0,2025-07-29T06:50:35Z
@peterirungumwangi,This show will be the most watched show in this channel 😁😁😁😁,47,2025-07-29T06:50:28Z
@NicholasOwuor-l7m,Wakudumu naree🔥🔥🔥,1,2025-07-29T06:49:31Z
@bobocute354,Uzuri watu wa wivu wako tu online 😂😂 ooh dame ni Mzee ooh hio wedding haicost hio doh like yoh no wada your blessings get delayed juu mko na wivu... congratulations to the newly weds living their life against society standards 🎉 bar mlieka ata influencer hawafiki bei,0,2025-07-29T06:49:31Z
@stephenotieno4499,I just love this couple! Napenda vile anabonga❤❤and he is delivering the message in a funny way. The first Obinna Show ni me watch full time,0,2025-07-29T06:48:11Z
@showbiz_insider_ke,Mbling jinga jinga 💯,3,2025-07-29T06:48:07Z
@francismwangi4597,Huyu partelo mangwai tupu,1,2025-07-29T06:46:28Z
@AtiengeOmonya-hf4nu,Weee sijawahi watch obina show lakini hii ya leo lazima ya patelo na dee 💯💯lazima idumu,1,2025-07-29T06:43:35Z
@gloryofgloria,Dee is very rich yet very humble ❤,1,2025-07-29T06:43:16Z
@justval3847,He is a real one ❤,1,2025-07-29T06:42:04Z
@bobbyclare254,53:00 🔥🔥🔥😂😂,3,2025-07-29T06:36:11Z
@brendanafula7105,Lady looks like Queen of South (Teresa Mendoza)❤❤,0,2025-07-29T06:35:15Z
@catherinethuiya,For the first time kuja obina show YouTube,1,2025-07-29T06:34:00Z
@SolomonOyaro-cg8gp,Shangwe hallelujah 😂,2,2025-07-29T06:33:48Z
@SoniaJohn-h4m,"Bibi yuko 29 years, hubby yuko na 26, we thank God firstborn yuko 20 years old.... It's not easy",33,2025-07-29T06:33:34Z
@MaryWaithera-v5p,Hakuna watu waukuwa n sweet love 💝 kama waboy wa ghetto eeeeeiii chae tena waukuwa wa protective vizuri sana eish,0,2025-07-29T06:31:42Z
@RoRo-b1r7s,"Omba,piga bidii,piga tizi😂utaomoka",0,2025-07-29T06:29:51Z
@KakuviLoko,Huyu boy ni mhandsome sana❤,1,2025-07-29T06:29:15Z
@mutheuke6506,Diana is well groomed ... she's gangishta but well groomed.,1,2025-07-29T06:29:13Z
@KikiV-rv6js,Kijana mjanja... Glad He knows His mouth.,0,2025-07-29T06:28:34Z
@carolinenyakeo5640,This woman  is  an old woman  at his late 40ties or ako 50ties..why? Ukitaka kujua mtu amezeeka look  at  the neck.....sio ya mtu young niya mtu mzee,1,2025-07-29T06:27:17Z
@Mamafabiii,Imekubaliiiiii,0,2025-07-29T06:26:59Z
@gichimujef8806,She is older ama?,1,2025-07-29T06:25:52Z
@MercyAtiri-m1s,Nimekwama hapo ata death hawezi  wa kudumu atadumu weu😂❤mapeziiiiiii!!!,1,2025-07-29T06:25:49Z
@NedeNede3,Partelo 👊🏾,0,2025-07-29T06:24:05Z
@GeraldNg-b6j,Mwenye ataamini hizo ma amount hajui value ya pesa,0,2025-07-29T06:23:58Z
@peacekambua3851,"So no one is seeing obinna has double standards? Like when that kelele za mkundu guy came and was drunk obinna was calling him out and advising him and even took him to rehab, here this guy is equally drunk and even drinking while at the interview amd obinna doesn't ask anything about the heavy drinking or even mention anything like advising him to reduce.... Simply because he has money",1,2025-07-29T06:23:25Z
@annitabobo5438,Huyo wa CHICAGO BULLS ako na mtu asking for my frd,0,2025-07-29T06:23:13Z
@GeraldNg-b6j,0.5 billion si pesa kidogo,0,2025-07-29T06:20:47Z
@lucyannnyathiwa5403,Hii simu ya huyu dem ni how much inakaa expensive,0,2025-07-29T06:19:03Z
@charlesradio32tm57,The more u dig in the more u get confused,0,2025-07-29T06:13:09Z
@MoohKiriro,Do they drive??😂,0,2025-07-29T06:12:19Z
@FrancisMachuki-o2f,"HAPA KUNA VITU MBILI...LOVE AND MONEY
THE GIRL GIVES MONEY MONEY
THE BOY MAKES LOVE",0,2025-07-29T06:10:11Z
@angelinendinya8255,Hii interview inataka unawatch na translator..,0,2025-07-29T06:09:56Z
@FrancisMachuki-o2f,26 AND 29....MAHARI IMELIPWA,0,2025-07-29T06:08:54Z
@ruu6592,Amazing but dame sura imepitia blades  mbaya muimu wamependana❤,0,2025-07-29T06:07:26Z
@AdamsMwauraKahiga,😂😂😂Wueh,0,2025-07-29T06:04:39Z
@kenyanloverboy,Mungu kama hiii😂😂,1,2025-07-29T05:58:26Z
@BenMwanza-d8v,Bt she looks 40s anyway age is just a number inches do za maana,1,2025-07-29T05:54:04Z
@KikiV-rv6js,Gadian Enjo pia angefanya harusi kama hii kutulie kiasi,0,2025-07-29T05:51:13Z
@biggiessq,Tell them how handicapped you are 😅😅😅😅😅😅😅aiii acha izo,1,2025-07-29T05:48:23Z
@Lizzk370,Na hizo figures ana mention anajua the value 😂😂😂,0,2025-07-29T05:47:46Z
@Raphael-b4j,But mbona umpee alcohol kwa show sasa😂😂 nimecheka nikajinyorea vile mlitaka basi,0,2025-07-29T05:46:53Z
@misskymoney,Kasweety!! happy for her! love is a beautiful thing!,1,2025-07-29T05:46:44Z
@ivywanjiru3789,😂ndo kufika,0,2025-07-29T05:46:33Z
@joemuhinja77,The more you dig in the more you get confused 😂😂😂,3,2025-07-29T05:44:34Z
@hastingscommentatordiaspor9414,Obina intro yako it takes too long maze tuko na kazi mingi ya kufanya just check you mics na camera before going live,0,2025-07-29T05:44:13Z
@karreyimani,500 million😂😂😂😂😂😂😂,0,2025-07-29T05:43:55Z
@rachelw2419,I love the way he acknowledge s God in everything.thats wisdom,187,2025-07-29T05:40:28Z
@marthadamacline1332,Msee amekunywa for two🤣🤣🤣🤣,0,2025-07-29T05:40:19Z
@makaycee4091,Hapo kwa miaka nikama tumepangwa,0,2025-07-29T05:40:11Z
@KephaOsolo,"Weeeh, mwotooo sana",0,2025-07-29T05:39:03Z
@annnjogu8110,Apo kwa Man City 😊😊,2,2025-07-29T05:38:02Z
@zawadimasha5823,Nmekwama apo age ya watoi😂😂😂😂😂😂😂,0,2025-07-29T05:35:36Z
@arsenalfans7327,Sandra sonko imbo😂😂,0,2025-07-29T05:32:06Z
@Madamzuu-o7o,Nani anataka tupanguzane mate pia😢😢,0,2025-07-29T05:31:19Z
@NicoleImbira,Hapo Kwa kukula mchele na kebab nimeisha aki😂😂😂,0,2025-07-29T05:29:02Z
@daggyfreshh,Captain Morgan impee ambassador…,2,2025-07-29T05:27:12Z
@daggyfreshh,Real shit..,0,2025-07-29T05:23:08Z
@missjema5664,This was dope🔥🔥🔥,1,2025-07-29T05:21:26Z
@FaithMulwa-kcb,Nilijua tu obinna ataleta hawa much love❤,0,2025-07-29T05:20:24Z
@boncelomumia5691,Na ni nini jama anakula.,1,2025-07-29T05:18:36Z
@magdalenembeneka5967,Partelo ni ule msee😂Dee hana kiherehere yaani ametulia tuu...she respects partelo ❤️Idumu🎉nime🖖🏼,52,2025-07-29T05:17:14Z
@CessyKaylynn-mb6pz,Wale tumefika kutoka fb piga like,1,2025-07-29T05:17:09Z
@RyansLuxeAuto254,"Till death do us apart❌
Wakudumu Tutadumu✔️",36,2025-07-29T05:16:24Z
@franciskiio9980,Kuuza kidukulu ndio zake,0,2025-07-29T05:15:07Z
@kevinwachira4617,Mary hii hatoboi Mary itabidi aogeeee😂😂😂😂,0,2025-07-29T05:13:50Z
@footballupdates7916,The humbleness in this woman is amazing. She knows her role as a woman.,17,2025-07-29T05:12:42Z
@laurahkimanthi63,Mengi Sumu.....He knows what to and what not to say...💯💯Top shotaa,27,2025-07-29T05:12:11Z
@johnjulius6196,Apa nikama kijana alijiunga na chama kwa wenye wanaelewa gonga like.,1,2025-07-29T05:05:32Z
@sirdexter6632,Mnisa ni mtu wa kucontrol 🤣🤣,0,2025-07-29T05:00:38Z
@paulinengimam,Looks like the wedding ni kipindi,0,2025-07-29T04:56:21Z
@njerinyaga-h2s,Reu aya ni ao reu😂😂😂😂wuuueh hawa ndio hawako serious na life😂😂😂huyu anakunywanga ya kenya tu?😂😂😂,0,2025-07-29T04:56:07Z
@nancyosiemo7960,Patelo hatutaki kukuelewa ju tukitamani kukuelewa ndio tunachanganyikiwa zaidi😂😂😂😂 Wacha kaflow tu😂😂😂,0,2025-07-29T04:54:48Z
@marilynmutindi7007,nimewatch full interview na bado sijui walipatana aje🤣,0,2025-07-29T04:52:48Z
@entie-re23be,"KIJANA Ako na SLEEPING EYES
Omba 
Piga Bidii 
Piga Tizi 
Mkijua maaaana. Ya   Tizi kwa Kiarabu 
Hehehehee basi Tuu....",0,2025-07-29T04:49:23Z
@vivianshinyanzwa5564,Dee ametulia aki 😊,1,2025-07-29T04:44:39Z
@FaithWanja-ne8cp,He is wise....and the lady is so soft spoken,8,2025-07-29T04:43:07Z
@jontezmal,Patelo anasema akona26,0,2025-07-29T04:42:49Z
@janekarangu8629,This guy really love Diana akiiiii❤❤❤❤❤,6,2025-07-29T04:33:16Z
@phidel4958,Hiyo tenje imekatwa very fast......if you know you know,0,2025-07-29T04:33:09Z
@simplynashipai2018,this is how the wife supposed to be silent let the man lead and do the talking,1,2025-07-29T04:32:50Z
@georgemuisu530,"Obinna umeanza ufala sasa,huyu ni nani sasa na hii uongo yote???",0,2025-07-29T04:26:46Z
@leahshimunzali7495,Lakini the guy is romantic vile anakubali kushikwa mkono they are inlove God bless their union,0,2025-07-29T04:23:01Z
@MargiePeter-e1c,Diana❤❤❤,0,2025-07-29T04:22:47Z
@ruthodero-y8w,Si mtu anichanue mamorio ndio?,0,2025-07-29T04:22:43Z
@daisyochieng9279,The brain is there but too much alcohol is destroying it.,0,2025-07-29T04:19:25Z
@melanie-cm7uo,Camera yangu ndio hii hapa😂😂😂,1,2025-07-29T04:18:43Z
@O.S.Lines123,MAD G to the world. Huyo Mnisa hamjamtambua,0,2025-07-29T04:17:22Z
@jordannjeru2806,Vibe Iko top. Dende nayo Ako 4th floor natusdanganyane😅,1,2025-07-29T04:13:49Z
@susanwaithera7078,"Huyu Diana ni lika ya Esther musila aki,ati 29 uongo",1,2025-07-29T04:06:00Z
@t0pherliv3,wako on mbaya,0,2025-07-29T04:04:33Z
@wasongaofficial7923,Diana Ako na doo ama her parents,0,2025-07-29T04:03:08Z
@jamesbondbond2533,"Obinna : nyi ushinda pamoja
Patelo : movement ni Jamo😅😅",0,2025-07-29T04:01:50Z
@HyrineOmollo-f5b,Diana is beautiful ❤,0,2025-07-29T04:01:01Z
@ElvisMwanyumba,Akuna hardwork tafuta dem older mwenye ako bored na pesa then mush up io kitu😂😂😂,3,2025-07-29T04:00:32Z
@susanwaithera7078,Captain Morgan for me🥃😂😂,2,2025-07-29T03:59:14Z
@WanjaNjuguna,"True tuu ,hakuna filters.Just beautiful",2,2025-07-29T03:55:55Z
@doyoiribo4917,200k views in 12 hours😮,1,2025-07-29T03:50:42Z
@MILKAHZAWADI-rg6du,😂watu 3500,0,2025-07-29T03:48:03Z
@CynthiaKahi,He's leading in the relationship walai true love,8,2025-07-29T03:47:42Z
@CynthiaKahi,Huyu dem ako n respect jooh ametulia walai,0,2025-07-29T03:44:42Z
@michellechelagat9185,Walai Ruto is Tutam,0,2025-07-29T03:37:35Z
@stimasantos5532,Wakudumu watadumuu... Wapi likes yao,2,2025-07-29T03:32:36Z
@stimasantos5532,Wakudumu watadumuu... Wapi likes yao,2,2025-07-29T03:32:26Z
@judykingori3525,Hiyo price ya suit is exaggerated😂😂kupangwa nayo,0,2025-07-29T03:32:15Z
@darrenzoo8630,Top shotta 🫵,0,2025-07-29T03:31:30Z
@iamprettyforchrist0942,"He is a leader,very smart and ambitious.,Still waters run deep.....she is amazing, cute and very collective. Submissive. Perfect match made from heaven. Wakudumu atadumu siku zombo❤❤❤❤❤❤❤❤❤❤❤",150,2025-07-29T03:28:08Z
@JustBilly23,I wish the lady angekua anaongea more the story could have been more awesome,0,2025-07-29T03:26:33Z
@julietingumba7280,WAkudumu ni wa kudumu kumi na nne supuu 😅😅,0,2025-07-29T03:25:29Z
@LMK-TOP,😮😮😮😮😮😮😮😮😮😮,0,2025-07-29T03:24:39Z
@LMK-TOP,😮,0,2025-07-29T03:23:57Z
@EddahMakena,"Obinna hapa ako very come anaskiza very keen 😂😂😂🤣🤣ok,OK,ok",1,2025-07-29T03:23:27Z
@luotrend,nipitie nikupite😊,1,2025-07-29T03:21:05Z
@Shirohturi,Watu walisema obinna hapati usingizi kama hajaita akina dee,0,2025-07-29T03:19:00Z
@silviangari3291,Wenye mnasema its your 1st time here kuwatch Obinna show live 😊😊tulieni kila mtu atapata patello wake na dee😂😂😂mapenzi imenoga hapa ❤❤they are fun watching ..the more you dig deeper the more unakua confused walai si jokes 😂,3,2025-07-29T03:16:43Z
@mcsukuma254,Wakudumu siku zote👊🏿,0,2025-07-29T03:12:21Z
@Nuru-g7muganda,Upcoming youtubers let's gather here and grow together,1,2025-07-29T02:57:34Z
@fifi-p4p,Why is Dee hiding the toes ?,0,2025-07-29T02:56:01Z
@annwambui2909,500M because why not,0,2025-07-29T02:48:49Z
@deedeetory9225,Uyu boyz ni mpoa sana ju hajaacha maboyz wake na habebi mamas wake ufala . Wenye wanaongea mbaya ni wivu tu. Patelo atadumu na ametoa advice muhimu apo muhimu kwa umbwa zingine zinajiita Goon Z,1,2025-07-29T02:47:11Z
@josiejayuniverse,nime kuja kuskia wedding ya 500m . who else,0,2025-07-29T02:45:18Z
@rosewambui440,Mtuletee Zawe Amina please 😢,0,2025-07-29T02:44:55Z
@MercyWanjiru-hellen,Dee ni griselda blanco.,0,2025-07-29T02:44:37Z
@elizabethkisiangani4947,Weuh,0,2025-07-29T02:43:47Z
@princebracket3591,Lakini hyo wedding ati 500 million ??😂😂 anyway,0,2025-07-29T02:40:47Z
@nashongitari7446,Mjue Kasongo anawakujia mlipe tax😂😂😂😂,1,2025-07-29T02:29:58Z
@tinaester6681,Dee ako hivi 😊😊😊😊,0,2025-07-29T02:24:28Z
@global-comradestv3947,Sijui bona ananikalia kama jay z,0,2025-07-29T02:22:59Z
@ChrisantusOmondi-j8m,This guy is not normal his living in his own world,1,2025-07-29T02:22:55Z
@ritaayuma4349,Enyewe hii siezi elewa 😂😂😂😂😂😂😂😂😂,1,2025-07-29T02:21:09Z
@KenedyKiprotich,❤️❤️,0,2025-07-29T01:56:05Z
@TeresiahNjoki-l8i,Mike sogo junior,0,2025-07-29T01:51:09Z
@garveyinc,A waste of time..hawa hawaendi mahali...time will tell.,1,2025-07-29T01:50:39Z
@GraceGrace-v9z,"You know for the first time I saw that wedding,I thought it was just a drama..didn't know it was real....waaaaaa....another world of 2 amazing...",35,2025-07-29T01:48:42Z
@brendapup,"This is a very strange relationship but if it works for them, that's great! Love wins ❤❤",2,2025-07-29T01:47:39Z
